2024-03-30 13:50:22,859: asyncio: INFO: [MLTrades] [34mSleeping for 86400 seconds[0m
2024-03-30 13:50:22,860: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-03-30 13:50:22,860: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-03-30 13:50:22,861: asyncio: INFO: [MLTrades] [34mExecuting the on_trading_iteration lifecycle method at 2024-03-30 13:50:22[0m
2024-03-30 13:50:22,861: asyncio: INFO: [MLTrades] [34mTrading iteration ended at 2024-03-30 13:50:22[0m
2024-03-30 13:50:22,862: asyncio: INFO: [MLTrades] [34mSleeping for 86400 seconds[0m
2024-03-30 13:50:22,864: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-03-30 13:50:22,865: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-03-30 13:50:22,867: asyncio: INFO: [MLTrades] [34mThe market is not currently open, skipping this trading iteration[0m
2024-03-30 13:50:22,868: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-30 13:50:22,870: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-30 13:50:22,871: asyncio: INFO: [MLTrades] Executing the after_market_closes lifecycle method
2024-03-30 13:50:22,872: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-03-30 13:50:22,873: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:50:22,873: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-30 13:50:22,874: asyncio: INFO: [MLTrades] Executing the before_market_opens lifecycle method
2024-03-30 13:50:22,875: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-03-30 13:50:22,875: asyncio: INFO: [MLTrades] Executing the before_starting_trading lifecycle method
2024-03-30 13:50:22,878: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-03-30 13:50:22,878: asyncio: INFO: [MLTrades] Executing the before_market_closes lifecycle method
2024-03-30 13:50:22,880: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-03-30 13:50:22,880: asyncio: INFO: [MLTrades] Executing the after_market_closes lifecycle method
2024-03-30 13:50:22,880: asyncio: INFO: [MLTrades] Executing the on_strategy_end lifecycle method
2024-03-30 13:50:23,757: root: INFO: Backtesting finished
2024-03-30 13:50:28,953: backtest_stats: INFO: Backtest took 0:00:08.156826 for a speed of 0.000
